mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Task,Features
0.0024703502655029,0.0001021965157827,0.0036694049835205,0.0001365415188596,chebyshev,1,distance,"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'distance'}",0.98125,0.9756944444444444,0.9805555555555556,0.9833333333333332,0.9743055555555556,0.9790277777777778,0.0034415310259343,5,Multiclass,Raw
0.0023272991180419,1.872798806043276e-05,0.0032041072845458,2.6933069575645166e-05,chebyshev,3,uniform,"{'metric': 'chebyshev', 'n_neighbors': 3, 'weights': 'uniform'}",0.95625,0.95625,0.9597222222222224,0.9715277777777778,0.951388888888889,0.9590277777777778,0.0067899480897668,16,Multiclass,Raw
0.0024454593658447,0.000202032645836,0.0037255764007568,0.0002599489215422,chebyshev,3,distance,"{'metric': 'chebyshev', 'n_neighbors': 3, 'weights': 'distance'}",0.9659722222222222,0.9611111111111112,0.9659722222222222,0.9736111111111112,0.95625,0.9645833333333332,0.0057768428730792,13,Multiclass,Raw
0.0023462295532226,1.51536718249122e-05,0.003366470336914,0.000289450170793,chebyshev,5,uniform,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",0.9277777777777778,0.9347222222222222,0.9340277777777778,0.9534722222222222,0.9305555555555556,0.9361111111111112,0.0090331180786161,26,Multiclass,Raw
0.0023150920867919,1.5651158279884963e-05,0.0035634517669677,2.868618419629245e-05,chebyshev,5,distance,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'distance'}",0.9479166666666669,0.9541666666666668,0.9555555555555556,0.9701388888888888,0.9493055555555556,0.9554166666666668,0.0078983706711738,17,Multiclass,Raw
0.0023059844970703,1.4568916432811916e-05,0.0031682968139648,7.176993272597501e-06,chebyshev,7,uniform,"{'metric': 'chebyshev', 'n_neighbors': 7, 'weights': 'uniform'}",0.9111111111111112,0.909722222222222,0.9201388888888888,0.93125,0.9090277777777778,0.91625,0.0085006354156108,33,Multiclass,Raw
0.0023145675659179,1.0254770835688862e-05,0.0035545349121093,1.222080705101478e-05,chebyshev,7,distance,"{'metric': 'chebyshev', 'n_neighbors': 7, 'weights': 'distance'}",0.9416666666666668,0.9423611111111112,0.951388888888889,0.9569444444444444,0.9375,0.9459722222222222,0.0071145824860365,23,Multiclass,Raw
0.0025002002716064,0.0001601335755285,0.0033811569213867,0.0001436729111344,chebyshev,9,uniform,"{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'uniform'}",0.8986111111111111,0.8965277777777778,0.9090277777777778,0.9180555555555556,0.8965277777777777,0.90375,0.0085232977736479,40,Multiclass,Raw
0.002582836151123,1.6922278268608637e-05,0.0038949012756347,3.223383920239598e-05,chebyshev,9,distance,"{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'}",0.9354166666666668,0.9277777777777778,0.9381944444444446,0.9506944444444444,0.934027777777778,0.9372222222222222,0.0075512651217045,25,Multiclass,Raw
0.0025624275207519,1.3912372729258145e-05,0.0034869670867919,1.8005638807537122e-05,chebyshev,11,uniform,"{'metric': 'chebyshev', 'n_neighbors': 11, 'weights': 'uniform'}",0.8888888888888888,0.8777777777777778,0.8902777777777778,0.9083333333333332,0.8798611111111112,0.8890277777777778,0.0108155124077398,42,Multiclass,Raw
0.0025458812713623,0.0002009806909213,0.0037946701049804,0.0002966500883016,chebyshev,11,distance,"{'metric': 'chebyshev', 'n_neighbors': 11, 'weights': 'distance'}",0.925,0.9201388888888888,0.9298611111111112,0.9416666666666668,0.91875,0.9270833333333334,0.0082752606165368,31,Multiclass,Raw
0.0023111343383789,2.1160827523300773e-05,0.0032374382019042,1.5227016510021964e-05,chebyshev,15,uniform,"{'metric': 'chebyshev', 'n_neighbors': 15, 'weights': 'uniform'}",0.86875,0.8659722222222221,0.8680555555555556,0.8791666666666667,0.85625,0.8676388888888888,0.0073045521068359,45,Multiclass,Raw
0.0023193359375,1.702849518579824e-05,0.0035783290863037,9.03804550993939e-06,chebyshev,15,distance,"{'metric': 'chebyshev', 'n_neighbors': 15, 'weights': 'distance'}",0.9090277777777778,0.9041666666666668,0.9125,0.9201388888888888,0.9076388888888888,0.9106944444444444,0.005425562495729,35,Multiclass,Raw
0.0023177623748779,2.169928684377373e-05,0.0031951904296875,1.678209393444435e-05,chebyshev,21,uniform,"{'metric': 'chebyshev', 'n_neighbors': 21, 'weights': 'uniform'}",0.8534722222222222,0.8395833333333333,0.8305555555555556,0.8618055555555555,0.8361111111111111,0.8443055555555556,0.0115653670953144,48,Multiclass,Raw
0.0023412227630615,4.295993184101487e-05,0.0036518096923828,0.0001202455683264,chebyshev,21,distance,"{'metric': 'chebyshev', 'n_neighbors': 21, 'weights': 'distance'}",0.89375,0.8888888888888888,0.8868055555555555,0.8993055555555556,0.8861111111111111,0.8909722222222222,0.0049495915781126,41,Multiclass,Raw
0.4784907341003418,0.9522137085264706,0.07855429649353027,0.15126414858279374,euclidean,1,uniform,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}",0.9493055555555556,0.9430555555555555,0.94375,0.9506944444444445,0.9354166666666667,0.9444444444444444,0.005414885747116117,1,Multiclass,Reduced
0.0024415016174316405,0.00017814132072699185,0.11801533699035645,0.22881959018332743,euclidean,1,distance,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'distance'}",0.9493055555555556,0.9430555555555555,0.94375,0.9506944444444445,0.9354166666666667,0.9444444444444444,0.005414885747116117,1,Multiclass,Reduced
0.0022948741912841796,0.0001225439583329448,0.0029659271240234375,0.00011288015690265737,euclidean,3,uniform,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.9076388888888889,0.9076388888888889,0.9027777777777778,0.9236111111111112,0.9048611111111111,0.9093055555555555,0.007383352144445579,10,Multiclass,Reduced
0.0024480819702148438,0.0003087592952572748,0.028849363327026367,0.05107026964968882,euclidean,3,distance,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.91875,0.9173611111111111,0.9166666666666667,0.9284722222222221,0.9131944444444444,0.9188888888888889,0.005129495920172024,6,Multiclass,Reduced
0.0021988868713378905,2.5559272326554367e-05,0.0028965950012207033,2.2596950190012015e-05,euclidean,5,uniform,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.8847222222222223,0.875,0.8708333333333333,0.8888888888888888,0.8645833333333334,0.8768055555555556,0.00891056385130301,21,Multiclass,Reduced
0.0022006988525390624,2.7305995659085076e-05,0.0032530307769775392,2.513723411602318e-05,euclidean,5,distance,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.90625,0.8951388888888888,0.9034722222222222,0.9090277777777778,0.8909722222222223,0.9009722222222223,0.006826780959691387,12,Multiclass,Reduced
0.0022064208984375,2.9237390021158824e-05,0.002873516082763672,2.550191814203902e-05,euclidean,7,uniform,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",0.8652777777777777,0.8680555555555556,0.8618055555555555,0.8736111111111111,0.8520833333333333,0.8641666666666665,0.007171294801903119,26,Multiclass,Reduced
0.002189350128173828,1.2378861612774086e-05,0.003242683410644531,2.0181199726501273e-05,euclidean,7,distance,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'distance'}",0.8958333333333334,0.8951388888888889,0.8916666666666666,0.8965277777777777,0.8805555555555555,0.8919444444444444,0.005934961283117088,14,Multiclass,Reduced
0.0022267818450927733,4.507218583075508e-05,0.002926921844482422,3.813671927936592e-05,euclidean,9,uniform,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",0.8583333333333333,0.8527777777777777,0.8465277777777778,0.85,0.83125,0.8477777777777777,0.009122367707596094,33,Multiclass,Reduced
0.002212381362915039,2.6905026957087408e-05,0.003270244598388672,3.3316076846834896e-05,euclidean,9,distance,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'distance'}",0.8895833333333334,0.8819444444444444,0.8770833333333333,0.888888888888889,0.8756944444444443,0.882638888888889,0.005776842873079341,19,Multiclass,Reduced
0.002198028564453125,1.6726316546459667e-05,0.002901124954223633,2.9219030981558325e-05,euclidean,11,uniform,"{'metric': 'euclidean', 'n_neighbors': 11, 'weights': 'uniform'}",0.8472222222222222,0.8458333333333333,0.8409722222222222,0.8368055555555556,0.8270833333333334,0.8395833333333333,0.007256861376451714,39,Multiclass,Reduced
0.0023562431335449217,0.0002994122522012496,0.0032913684844970703,2.03297105206435e-05,euclidean,11,distance,"{'metric': 'euclidean', 'n_neighbors': 11, 'weights': 'distance'}",0.8770833333333332,0.8791666666666667,0.8729166666666666,0.8701388888888889,0.8659722222222223,0.8730555555555556,0.004738533919231071,23,Multiclass,Reduced
0.0021907806396484373,1.6567878438173292e-05,0.002931070327758789,3.154824693171837e-05,euclidean,15,uniform,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.8229166666666666,0.8138888888888889,0.8222222222222222,0.8236111111111111,0.8090277777777778,0.8183333333333334,0.005836639274847394,44,Multiclass,Reduced
0.0021959781646728516,1.3479065587037887e-05,0.003293275833129883,1.733157126829688e-05,euclidean,15,distance,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.8631944444444444,0.8583333333333333,0.8604166666666666,0.8611111111111112,0.8534722222222222,0.8593055555555555,0.0033042714592695335,30,Multiclass,Reduced
0.00222163200378418,2.194767018098971e-05,0.0029280662536621095,2.8890744540969835e-05,euclidean,21,uniform,"{'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'uniform'}",0.8034722222222223,0.8055555555555556,0.8020833333333333,0.8055555555555555,0.7902777777777779,0.8013888888888889,0.005709667997526201,46,Multiclass,Reduced
0.002179384231567383,9.391392266561424e-06,0.0032763957977294924,4.7764709351124394e-06,euclidean,21,distance,"{'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'distance'}",0.8520833333333333,0.8409722222222222,0.8402777777777778,0.8479166666666667,0.8368055555555557,0.843611111111111,0.005562495665139061,34,Multiclass,Reduced
0.0022312164306640624,4.8627478393676826e-05,0.006969261169433594,0.007712130706069225,manhattan,1,uniform,"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}",0.9458333333333333,0.9395833333333333,0.9493055555555554,0.9458333333333333,0.9340277777777779,0.9429166666666667,0.005439765563212735,3,Multiclass,Reduced
0.0022724628448486327,0.00013715801244199114,0.003491830825805664,2.466101102256415e-05,manhattan,1,distance,"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'}",0.9458333333333333,0.9395833333333333,0.9493055555555554,0.9458333333333333,0.9340277777777779,0.9429166666666667,0.005439765563212735,3,Multiclass,Reduced
0.002188301086425781,1.2585791382915976e-05,0.0031509876251220705,1.863048605139199e-05,manhattan,3,uniform,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.9173611111111111,0.9173611111111111,0.9041666666666667,0.923611111111111,0.9069444444444444,0.913888888888889,0.007230230602677958,9,Multiclass,Reduced
0.0021829128265380858,6.258022200211685e-06,0.003507041931152344,2.0469925537903517e-05,manhattan,3,distance,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.9243055555555555,0.9236111111111112,0.9152777777777779,0.9270833333333333,0.9125,0.9205555555555553,0.005634850770861303,5,Multiclass,Reduced
0.002197074890136719,2.593590901391882e-05,0.003151226043701172,2.754592142711199e-05,manhattan,5,uniform,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",0.8944444444444445,0.8868055555555555,0.8756944444444444,0.89375,0.8805555555555555,0.8862500000000001,0.0073151078234798515,17,Multiclass,Reduced
0.002186012268066406,4.587064412619109e-06,0.0035067081451416017,1.8429247243351354e-05,manhattan,5,distance,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.9138888888888889,0.9027777777777778,0.8993055555555556,0.9138888888888889,0.9,0.9059722222222222,0.006567550231964914,11,Multiclass,Reduced
0.00220794677734375,2.696698576254133e-05,0.0031673431396484373,2.024363283104974e-05,manhattan,7,uniform,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}",0.8722222222222222,0.8611111111111112,0.8597222222222223,0.8659722222222221,0.8618055555555555,0.8641666666666667,0.004534674365920683,25,Multiclass,Reduced
0.0022036552429199217,1.5831711764306868e-05,0.003538656234741211,1.9098146709183755e-05,manhattan,7,distance,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}",0.8944444444444445,0.8944444444444445,0.8840277777777777,0.8972222222222223,0.8861111111111111,0.89125,0.005189317136741535,15,Multiclass,Reduced
0.002370929718017578,0.00023421693696074777,0.003374004364013672,0.00021788847368303904,manhattan,9,uniform,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.8569444444444444,0.85,0.8493055555555555,0.8520833333333333,0.8395833333333333,0.8495833333333334,0.0056689810088773555,32,Multiclass,Reduced
0.0022399425506591797,9.477826759251513e-05,0.0036169052124023437,0.00011170917748512826,manhattan,9,distance,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.8916666666666667,0.8805555555555555,0.8770833333333333,0.8881944444444444,0.8777777777777778,0.8830555555555556,0.005836639274847427,18,Multiclass,Reduced
0.0021956443786621095,1.494213193840582e-05,0.00317997932434082,1.9501065794612954e-05,manhattan,11,uniform,"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'uniform'}",0.8479166666666667,0.84375,0.8368055555555556,0.8375,0.8326388888888889,0.8397222222222223,0.005422005915539741,38,Multiclass,Reduced
0.0022025108337402344,2.0310688303370124e-05,0.0035480499267578126,1.3519489736739198e-05,manhattan,11,distance,"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}",0.8784722222222221,0.8770833333333333,0.8715277777777777,0.8784722222222222,0.8673611111111111,0.8745833333333334,0.004427049291808099,22,Multiclass,Reduced
0.0021993637084960936,1.659187764558728e-05,0.0032204627990722657,3.345501191783217e-05,manhattan,15,uniform,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.8270833333333333,0.8229166666666667,0.8270833333333334,0.8270833333333334,0.8125,0.8233333333333335,0.005651941652604398,41,Multiclass,Reduced
0.0022604942321777345,3.108429714088823e-05,0.003648519515991211,5.3793487455554746e-05,manhattan,15,distance,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.8708333333333332,0.8625,0.8652777777777778,0.8625,0.8520833333333333,0.862638888888889,0.006092142277628128,28,Multiclass,Reduced
0.002212047576904297,2.1610247383888376e-05,0.003207826614379883,4.042994258979819e-05,manhattan,21,uniform,"{'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'uniform'}",0.8041666666666667,0.8013888888888889,0.8097222222222221,0.8034722222222221,0.7916666666666666,0.8020833333333334,0.00589255650988788,45,Multiclass,Reduced
0.0022098541259765623,2.3842525472831988e-05,0.003740406036376953,0.0003663248081296188,manhattan,21,distance,"{'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'distance'}",0.8465277777777778,0.8430555555555556,0.8430555555555556,0.8472222222222222,0.8381944444444445,0.843611111111111,0.003209505557858695,34,Multiclass,Reduced
0.0022516250610351562,6.382229789601578e-05,0.005186319351196289,0.004153315856231426,chebyshev,1,uniform,"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}",0.9201388888888888,0.9152777777777777,0.9152777777777779,0.9312500000000001,0.9111111111111111,0.9186111111111112,0.0069361061051021414,7,Multiclass,Reduced
0.002175712585449219,8.74004919905536e-06,0.0034294605255126955,2.2330238807366695e-05,chebyshev,1,distance,"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'distance'}",0.9201388888888888,0.9152777777777777,0.9152777777777779,0.9312500000000001,0.9111111111111111,0.9186111111111112,0.0069361061051021414,7,Multiclass,Reduced
0.0021755218505859373,1.856140317914039e-05,0.0030898571014404295,1.2717703813573765e-05,chebyshev,3,uniform,"{'metric': 'chebyshev', 'n_neighbors': 3, 'weights': 'uniform'}",0.8916666666666667,0.8861111111111112,0.8868055555555555,0.9097222222222222,0.8770833333333334,0.8902777777777778,0.010803020268127779,16,Multiclass,Reduced
0.002173042297363281,8.332516158600915e-06,0.0034534454345703123,2.0270010519803342e-05,chebyshev,3,distance,"{'metric': 'chebyshev', 'n_neighbors': 3, 'weights': 'distance'}",0.9027777777777778,0.89375,0.8944444444444444,0.9180555555555555,0.8861111111111112,0.8990277777777779,0.010879531126425604,13,Multiclass,Reduced
0.0021829128265380858,1.6920262695880084e-05,0.003086376190185547,9.424502776016576e-06,chebyshev,5,uniform,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'}",0.8687499999999999,0.8645833333333333,0.8611111111111112,0.8743055555555554,0.8451388888888889,0.8627777777777776,0.009856219444005611,27,Multiclass,Reduced
0.0021746158599853516,1.1182822608526778e-05,0.0034458160400390623,1.825445743672143e-05,chebyshev,5,distance,"{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'distance'}",0.8861111111111111,0.8833333333333334,0.8805555555555555,0.8972222222222223,0.8631944444444444,0.8820833333333333,0.01100995621255915,20,Multiclass,Reduced
0.002227497100830078,8.276173417388689e-05,0.0032657623291015626,0.00029090133098870816,chebyshev,7,uniform,"{'metric': 'chebyshev', 'n_neighbors': 7, 'weights': 'uniform'}",0.8541666666666666,0.8493055555555555,0.8347222222222223,0.8534722222222222,0.8263888888888888,0.843611111111111,0.011105901556502108,34,Multiclass,Reduced
0.002164411544799805,8.904734447139497e-06,0.0034427642822265625,9.393813040481397e-06,chebyshev,7,distance,"{'metric': 'chebyshev', 'n_neighbors': 7, 'weights': 'distance'}",0.8722222222222222,0.8715277777777777,0.8722222222222222,0.8777777777777778,0.8479166666666667,0.8683333333333334,0.010454560703643784,24,Multiclass,Reduced
0.002173042297363281,1.1183432564034365e-05,0.003134012222290039,2.7136601162599483e-05,chebyshev,9,uniform,"{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'uniform'}",0.8368055555555556,0.8354166666666667,0.8243055555555555,0.8423611111111111,0.8118055555555556,0.8301388888888889,0.010879531126425644,40,Multiclass,Reduced
0.002158927917480469,6.740797823742787e-06,0.003497600555419922,7.916071307925085e-06,chebyshev,9,distance,"{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'}",0.8652777777777777,0.8618055555555555,0.8597222222222223,0.8694444444444445,0.8430555555555556,0.8598611111111112,0.009026709338484392,29,Multiclass,Reduced
0.0021671295166015626,1.4092615461746109e-05,0.0031241893768310545,2.0152449395946254e-05,chebyshev,11,uniform,"{'metric': 'chebyshev', 'n_neighbors': 11, 'weights': 'uniform'}",0.8222222222222222,0.8111111111111111,0.8236111111111112,0.8298611111111112,0.8097222222222222,0.8193055555555556,0.007713024098286027,43,Multiclass,Reduced
0.002187633514404297,4.2286773057024354e-05,0.003494453430175781,1.4438326793412487e-05,chebyshev,11,distance,"{'metric': 'chebyshev', 'n_neighbors': 11, 'weights': 'distance'}",0.8583333333333333,0.8486111111111111,0.8534722222222222,0.8618055555555555,0.8430555555555556,0.8530555555555557,0.006698419750993029,31,Multiclass,Reduced
0.0021595001220703126,1.1621138854099547e-05,0.0031501293182373048,2.324188639441758e-05,chebyshev,15,uniform,"{'metric': 'chebyshev', 'n_neighbors': 15, 'weights': 'uniform'}",0.8020833333333334,0.7972222222222222,0.8125,0.7999999999999999,0.7923611111111111,0.8008333333333333,0.006681118594892071,47,Multiclass,Reduced
0.002173328399658203,1.5949187225024048e-05,0.0036826133728027344,0.0003413427065057584,chebyshev,15,distance,"{'metric': 'chebyshev', 'n_neighbors': 15, 'weights': 'distance'}",0.8479166666666667,0.8423611111111111,0.8395833333333333,0.8416666666666667,0.8326388888888889,0.8408333333333333,0.004937885787397532,37,Multiclass,Reduced
0.002161741256713867,1.4784259000828515e-05,0.003141975402832031,1.634626711007344e-05,chebyshev,21,uniform,"{'metric': 'chebyshev', 'n_neighbors': 21, 'weights': 'uniform'}",0.7895833333333333,0.7875,0.7916666666666666,0.7861111111111111,0.7770833333333333,0.7863888888888889,0.0050192530554423855,48,Multiclass,Reduced
0.002166938781738281,1.3997749500417945e-05,0.003507375717163086,1.4467902598961586e-05,chebyshev,21,distance,"{'metric': 'chebyshev', 'n_neighbors': 21, 'weights': 'distance'}",0.8243055555555556,0.8187499999999999,0.8305555555555556,0.8277777777777778,0.8152777777777778,0.8233333333333335,0.005634850770861379,41,Multiclass,Reduced
